ts_code,exchange,name,per_unit,opt_code,opt_type,call_put,exercise_type,exercise_price,s_month,maturity_date,list_price,list_date,delist_date,last_edate,last_ddate,quote_unit,min_price_chg
10003263.SH,SSE,华夏上证50ETF期权2104认购3.40,10000.0,OP510050.SH,ETF期权,C,欧式,3.4,202104,20210428,0.4377,20210225,20210428,20210428,20210429,人民币元,0.0001
10003283.SH,SSE,华泰柏瑞沪深300ETF期权2104认购5.00,10000.0,OP510300.SH,ETF期权,C,欧式,5.0,202104,20210428,0.5017,20210225,20210428,20210428,20210429,人民币元,0.0001
10003279.SH,SSE,华夏上证50ETF期权2104认沽4.10,10000.0,OP510050.SH,ETF期权,P,欧式,4.1,202104,20210428,0.3466,20210225,20210428,20210428,20210429,人民币元,0.0001
10003275.SH,SSE,华夏上证50ETF期权2104认沽3.70,10000.0,OP510050.SH,ETF期权,P,欧式,3.7,202104,20210428,0.0939,20210225,20210428,20210428,20210429,人民币元,0.0001
10003292.SH,SSE,华泰柏瑞沪深300ETF期权2104认沽5.00,10000.0,OP510300.SH,ETF期权,P,欧式,5.0,202104,20210428,0.0673,20210225,20210428,20210428,20210429,人民币元,0.0001
10003298.SH,SSE,华泰柏瑞沪深300ETF期权2104认沽6.50,10000.0,OP510300.SH,ETF期权,P,欧式,6.5,202104,20210428,1.0989,20210225,20210428,20210428,20210429,人民币元,0.0001
10003278.SH,SSE,华夏上证50ETF期权2104认沽4.00,10000.0,OP510050.SH,ETF期权,P,欧式,4.0,202104,20210428,0.2648,20210225,20210428,20210428,20210429,人民币元,0.0001
10003286.SH,SSE,华泰柏瑞沪深300ETF期权2104认购5.75,10000.0,OP510300.SH,ETF期权,C,欧式,5.75,202104,20210428,0.0973,20210225,20210428,20210428,20210429,人民币元,0.0001
10003281.SH,SSE,华泰柏瑞沪深300ETF期权2104认购4.80,10000.0,OP510300.SH,ETF期权,C,欧式,4.8,202104,20210428,0.6515,20210225,20210428,20210428,20210429,人民币元,0.0001
10003290.SH,SSE,华泰柏瑞沪深300ETF期权2104认沽4.80,10000.0,OP510300.SH,ETF期权,P,欧式,4.8,202104,20210428,0.0383,20210225,20210428,20210428,20210429,人民币元,0.0001
10003271.SH,SSE,华夏上证50ETF期权2104认购4.20,10000.0,OP510050.SH,ETF期权,C,欧式,4.2,202104,20210428,0.0383,20210225,20210428,20210428,20210429,人民币元,0.0001
10003268.SH,SSE,华夏上证50ETF期权2104认购3.90,10000.0,OP510050.SH,ETF期权,C,欧式,3.9,202104,20210428,0.1021,20210225,20210428,20210428,20210429,人民币元,0.0001
10003272.SH,SSE,华夏上证50ETF期权2104认沽3.40,10000.0,OP510050.SH,ETF期权,P,欧式,3.4,202104,20210428,0.03,20210225,20210428,20210428,20210429,人民币元,0.0001
10003294.SH,SSE,华泰柏瑞沪深300ETF期权2104认沽5.50,10000.0,OP510300.SH,ETF期权,P,欧式,5.5,202104,20210428,0.2404,20210225,20210428,20210428,20210429,人民币元,0.0001
10003277.SH,SSE,华夏上证50ETF期权2104认沽3.90,10000.0,OP510050.SH,ETF期权,P,欧式,3.9,202104,20210428,0.1935,20210225,20210428,20210428,20210429,人民币元,0.0001
10003265.SH,SSE,华夏上证50ETF期权2104认购3.60,10000.0,OP510050.SH,ETF期权,C,欧式,3.6,202104,20210428,0.2696,20210225,20210428,20210428,20210429,人民币元,0.0001
10003284.SH,SSE,华泰柏瑞沪深300ETF期权2104认购5.25,10000.0,OP510300.SH,ETF期权,C,欧式,5.25,202104,20210428,0.3093,20210225,20210428,20210428,20210429,人民币元,0.0001
10003285.SH,SSE,华泰柏瑞沪深300ETF期权2104认购5.50,10000.0,OP510300.SH,ETF期权,C,欧式,5.5,202104,20210428,0.177,20210225,20210428,20210428,20210429,人民币元,0.0001
10003267.SH,SSE,华夏上证50ETF期权2104认购3.80,10000.0,OP510050.SH,ETF期权,C,欧式,3.8,202104,20210428,0.1421,20210225,20210428,20210428,20210429,人民币元,0.0001
10003289.SH,SSE,华泰柏瑞沪深300ETF期权2104认购6.50,10000.0,OP510300.SH,ETF期权,C,欧式,6.5,202104,20210428,0.0239,20210225,20210428,20210428,20210429,人民币元,0.0001
10003293.SH,SSE,华泰柏瑞沪深300ETF期权2104认沽5.25,10000.0,OP510300.SH,ETF期权,P,欧式,5.25,202104,20210428,0.1281,20210225,20210428,20210428,20210429,人民币元,0.0001
10003288.SH,SSE,华泰柏瑞沪深300ETF期权2104认购6.25,10000.0,OP510300.SH,ETF期权,C,欧式,6.25,202104,20210428,0.0347,20210225,20210428,20210428,20210429,人民币元,0.0001
10003261.SH,SSE,华夏上证50ETF期权2109认购4.40,10000.0,OP510050.SH,ETF期权,C,欧式,4.4,202109,20210922,0.1498,20210218,20210922,20210922,20210923,人民币元,0.0001
10003262.SH,SSE,华夏上证50ETF期权2109认沽4.40,10000.0,OP510050.SH,ETF期权,P,欧式,4.4,202109,20210922,0.5244,20210218,20210922,20210922,20210923,人民币元,0.0001
10003259.SH,SSE,华夏上证50ETF期权2106认购4.40,10000.0,OP510050.SH,ETF期权,C,欧式,4.4,202106,20210623,0.0935,20210218,20210623,20210623,20210624,人民币元,0.0001
10003260.SH,SSE,华夏上证50ETF期权2106认沽4.40,10000.0,OP510050.SH,ETF期权,P,欧式,4.4,202106,20210623,0.485,20210218,20210623,20210623,20210624,人民币元,0.0001
10003257.SH,SSE,华夏上证50ETF期权2103认购4.40,10000.0,OP510050.SH,ETF期权,C,欧式,4.4,202103,20210324,0.0233,20210218,20210324,20210324,20210325,人民币元,0.0001
10003258.SH,SSE,华夏上证50ETF期权2103认沽4.40,10000.0,OP510050.SH,ETF期权,P,欧式,4.4,202103,20210324,0.415,20210218,20210324,20210324,20210325,人民币元,0.0001
10003255.SH,SSE,华夏上证50ETF期权2102认购4.40,10000.0,OP510050.SH,ETF期权,C,欧式,4.4,202102,20210224,0.0023,20210218,20210224,20210224,20210225,人民币元,0.0001
10003256.SH,SSE,华夏上证50ETF期权2102认沽4.40,10000.0,OP510050.SH,ETF期权,P,欧式,4.4,202102,20210224,0.3894,20210218,20210224,20210224,20210225,人民币元,0.0001
10003253.SH,SSE,华泰柏瑞沪深300ETF期权2109认购6.75,10000.0,OP510300.SH,ETF期权,C,欧式,6.75,202109,20210922,0.1005,20210210,20210922,20210922,20210923,人民币元,0.0001
10003254.SH,SSE,华泰柏瑞沪深300ETF期权2109认沽6.75,10000.0,OP510300.SH,ETF期权,P,欧式,6.75,202109,20210922,1.1938,20210210,20210922,20210922,20210923,人民币元,0.0001
10003252.SH,SSE,华夏上证50ETF期权2109认沽4.30,10000.0,OP510050.SH,ETF期权,P,欧式,4.3,202109,20210922,0.5427,20210209,20210922,20210922,20210923,人民币元,0.0001
10003251.SH,SSE,华夏上证50ETF期权2109认购4.30,10000.0,OP510050.SH,ETF期权,C,欧式,4.3,202109,20210922,0.1249,20210209,20210922,20210922,20210923,人民币元,0.0001
10003250.SH,SSE,华泰柏瑞沪深300ETF期权2109认沽4.70,10000.0,OP510300.SH,ETF期权,P,欧式,4.7,202109,20210922,0.1387,20210201,20210922,20210922,20210923,人民币元,0.0001
10003249.SH,SSE,华泰柏瑞沪深300ETF期权2109认购4.70,10000.0,OP510300.SH,ETF期权,C,欧式,4.7,202109,20210922,0.7739,20210201,20210922,20210922,20210923,人民币元,0.0001
10003247.SH,SSE,华泰柏瑞沪深300ETF期权2106认购4.70,10000.0,OP510300.SH,ETF期权,C,欧式,4.7,202106,20210623,0.7031,20210201,20210623,20210623,20210624,人民币元,0.0001
10003248.SH,SSE,华泰柏瑞沪深300ETF期权2106认沽4.70,10000.0,OP510300.SH,ETF期权,P,欧式,4.7,202106,20210623,0.0856,20210201,20210623,20210623,20210624,人民币元,0.0001
10003245.SH,SSE,华泰柏瑞沪深300ETF期权2103认购4.70,10000.0,OP510300.SH,ETF期权,C,欧式,4.7,202103,20210324,0.6686,20210201,20210324,20210324,20210325,人民币元,0.0001
10003246.SH,SSE,华泰柏瑞沪深300ETF期权2103认沽4.70,10000.0,OP510300.SH,ETF期权,P,欧式,4.7,202103,20210324,0.0265,20210201,20210324,20210324,20210325,人民币元,0.0001
10003243.SH,SSE,华泰柏瑞沪深300ETF期权2102认购4.70,10000.0,OP510300.SH,ETF期权,C,欧式,4.7,202102,20210224,0.6579,20210201,20210224,20210224,20210225,人民币元,0.0001
10003244.SH,SSE,华泰柏瑞沪深300ETF期权2102认沽4.70,10000.0,OP510300.SH,ETF期权,P,欧式,4.7,202102,20210224,0.0057,20210201,20210224,20210224,20210225,人民币元,0.0001
10003241.SH,SSE,华夏上证50ETF期权2109认购3.30,10000.0,OP510050.SH,ETF期权,C,欧式,3.3,202109,20210922,0.5585,20210129,20210922,20210922,20210923,人民币元,0.0001
10003242.SH,SSE,华夏上证50ETF期权2109认沽3.30,10000.0,OP510050.SH,ETF期权,P,欧式,3.3,202109,20210922,0.0902,20210129,20210922,20210922,20210923,人民币元,0.0001
10003205.SH,SSE,华夏上证50ETF期权2109认购3.40,10000.0,OP510050.SH,ETF期权,C,欧式,3.4,202109,20210922,0.5355,20210128,20210922,20210922,20210923,人民币元,0.0001
10003206.SH,SSE,华夏上证50ETF期权2109认购3.50,10000.0,OP510050.SH,ETF期权,C,欧式,3.5,202109,20210922,0.4689,20210128,20210922,20210922,20210923,人民币元,0.0001
10003207.SH,SSE,华夏上证50ETF期权2109认购3.60,10000.0,OP510050.SH,ETF期权,C,欧式,3.6,202109,20210922,0.4007,20210128,20210922,20210922,20210923,人民币元,0.0001
10003208.SH,SSE,华夏上证50ETF期权2109认购3.70,10000.0,OP510050.SH,ETF期权,C,欧式,3.7,202109,20210922,0.3447,20210128,20210922,20210922,20210923,人民币元,0.0001
10003209.SH,SSE,华夏上证50ETF期权2109认购3.80,10000.0,OP510050.SH,ETF期权,C,欧式,3.8,202109,20210922,0.2973,20210128,20210922,20210922,20210923,人民币元,0.0001
10003210.SH,SSE,华夏上证50ETF期权2109认购3.90,10000.0,OP510050.SH,ETF期权,C,欧式,3.9,202109,20210922,0.2511,20210128,20210922,20210922,20210923,人民币元,0.0001
10003211.SH,SSE,华夏上证50ETF期权2109认购4.00,10000.0,OP510050.SH,ETF期权,C,欧式,4.0,202109,20210922,0.213,20210128,20210922,20210922,20210923,人民币元,0.0001
10003212.SH,SSE,华夏上证50ETF期权2109认购4.10,10000.0,OP510050.SH,ETF期权,C,欧式,4.1,202109,20210922,0.1814,20210128,20210922,20210922,20210923,人民币元,0.0001
10003213.SH,SSE,华夏上证50ETF期权2109认购4.20,10000.0,OP510050.SH,ETF期权,C,欧式,4.2,202109,20210922,0.1548,20210128,20210922,20210922,20210923,人民币元,0.0001
10003214.SH,SSE,华夏上证50ETF期权2109认沽3.40,10000.0,OP510050.SH,ETF期权,P,欧式,3.4,202109,20210922,0.0934,20210128,20210922,20210922,20210923,人民币元,0.0001
10003215.SH,SSE,华夏上证50ETF期权2109认沽3.50,10000.0,OP510050.SH,ETF期权,P,欧式,3.5,202109,20210922,0.121,20210128,20210922,20210922,20210923,人民币元,0.0001
10003216.SH,SSE,华夏上证50ETF期权2109认沽3.60,10000.0,OP510050.SH,ETF期权,P,欧式,3.6,202109,20210922,0.155,20210128,20210922,20210922,20210923,人民币元,0.0001
10003217.SH,SSE,华夏上证50ETF期权2109认沽3.70,10000.0,OP510050.SH,ETF期权,P,欧式,3.7,202109,20210922,0.1952,20210128,20210922,20210922,20210923,人民币元,0.0001
10003218.SH,SSE,华夏上证50ETF期权2109认沽3.80,10000.0,OP510050.SH,ETF期权,P,欧式,3.8,202109,20210922,0.2423,20210128,20210922,20210922,20210923,人民币元,0.0001
10003219.SH,SSE,华夏上证50ETF期权2109认沽3.90,10000.0,OP510050.SH,ETF期权,P,欧式,3.9,202109,20210922,0.2984,20210128,20210922,20210922,20210923,人民币元,0.0001
10003220.SH,SSE,华夏上证50ETF期权2109认沽4.00,10000.0,OP510050.SH,ETF期权,P,欧式,4.0,202109,20210922,0.3601,20210128,20210922,20210922,20210923,人民币元,0.0001
10003221.SH,SSE,华夏上证50ETF期权2109认沽4.10,10000.0,OP510050.SH,ETF期权,P,欧式,4.1,202109,20210922,0.4258,20210128,20210922,20210922,20210923,人民币元,0.0001
10003222.SH,SSE,华夏上证50ETF期权2109认沽4.20,10000.0,OP510050.SH,ETF期权,P,欧式,4.2,202109,20210922,0.4987,20210128,20210922,20210922,20210923,人民币元,0.0001
10003223.SH,SSE,华泰柏瑞沪深300ETF期权2109认购4.80,10000.0,OP510300.SH,ETF期权,C,欧式,4.8,202109,20210922,0.8129,20210128,20210922,20210922,20210923,人民币元,0.0001
10003224.SH,SSE,华泰柏瑞沪深300ETF期权2109认购4.90,10000.0,OP510300.SH,ETF期权,C,欧式,4.9,202109,20210922,0.7148,20210128,20210922,20210922,20210923,人民币元,0.0001
10003225.SH,SSE,华泰柏瑞沪深300ETF期权2109认购5.00,10000.0,OP510300.SH,ETF期权,C,欧式,5.0,202109,20210922,0.6352,20210128,20210922,20210922,20210923,人民币元,0.0001
10003226.SH,SSE,华泰柏瑞沪深300ETF期权2109认购5.25,10000.0,OP510300.SH,ETF期权,C,欧式,5.25,202109,20210922,0.5009,20210128,20210922,20210922,20210923,人民币元,0.0001
10003227.SH,SSE,华泰柏瑞沪深300ETF期权2109认购5.50,10000.0,OP510300.SH,ETF期权,C,欧式,5.5,202109,20210922,0.3852,20210128,20210922,20210922,20210923,人民币元,0.0001
10003228.SH,SSE,华泰柏瑞沪深300ETF期权2109认购5.75,10000.0,OP510300.SH,ETF期权,C,欧式,5.75,202109,20210922,0.2897,20210128,20210922,20210922,20210923,人民币元,0.0001
10003229.SH,SSE,华泰柏瑞沪深300ETF期权2109认购6.00,10000.0,OP510300.SH,ETF期权,C,欧式,6.0,202109,20210922,0.2184,20210128,20210922,20210922,20210923,人民币元,0.0001
10003230.SH,SSE,华泰柏瑞沪深300ETF期权2109认购6.25,10000.0,OP510300.SH,ETF期权,C,欧式,6.25,202109,20210922,0.1641,20210128,20210922,20210922,20210923,人民币元,0.0001
10003231.SH,SSE,华泰柏瑞沪深300ETF期权2109认购6.50,10000.0,OP510300.SH,ETF期权,C,欧式,6.5,202109,20210922,0.126,20210128,20210922,20210922,20210923,人民币元,0.0001
10003232.SH,SSE,华泰柏瑞沪深300ETF期权2109认沽4.80,10000.0,OP510300.SH,ETF期权,P,欧式,4.8,202109,20210922,0.1194,20210128,20210922,20210922,20210923,人民币元,0.0001
10003233.SH,SSE,华泰柏瑞沪深300ETF期权2109认沽4.90,10000.0,OP510300.SH,ETF期权,P,欧式,4.9,202109,20210922,0.1446,20210128,20210922,20210922,20210923,人民币元,0.0001
10003234.SH,SSE,华泰柏瑞沪深300ETF期权2109认沽5.00,10000.0,OP510300.SH,ETF期权,P,欧式,5.0,202109,20210922,0.177,20210128,20210922,20210922,20210923,人民币元,0.0001
10003235.SH,SSE,华泰柏瑞沪深300ETF期权2109认沽5.25,10000.0,OP510300.SH,ETF期权,P,欧式,5.25,202109,20210922,0.2661,20210128,20210922,20210922,20210923,人民币元,0.0001
10003236.SH,SSE,华泰柏瑞沪深300ETF期权2109认沽5.50,10000.0,OP510300.SH,ETF期权,P,欧式,5.5,202109,20210922,0.3875,20210128,20210922,20210922,20210923,人民币元,0.0001
10003237.SH,SSE,华泰柏瑞沪深300ETF期权2109认沽5.75,10000.0,OP510300.SH,ETF期权,P,欧式,5.75,202109,20210922,0.544,20210128,20210922,20210922,20210923,人民币元,0.0001
10003238.SH,SSE,华泰柏瑞沪深300ETF期权2109认沽6.00,10000.0,OP510300.SH,ETF期权,P,欧式,6.0,202109,20210922,0.7232,20210128,20210922,20210922,20210923,人民币元,0.0001
10003239.SH,SSE,华泰柏瑞沪深300ETF期权2109认沽6.25,10000.0,OP510300.SH,ETF期权,P,欧式,6.25,202109,20210922,0.9237,20210128,20210922,20210922,20210923,人民币元,0.0001
10003240.SH,SSE,华泰柏瑞沪深300ETF期权2109认沽6.50,10000.0,OP510300.SH,ETF期权,P,欧式,6.5,202109,20210922,1.1406,20210128,20210922,20210922,20210923,人民币元,0.0001
10003203.SH,SSE,华泰柏瑞沪深300ETF期权2106认购6.75,10000.0,OP510300.SH,ETF期权,C,欧式,6.75,202106,20210623,0.0495,20210126,20210623,20210623,20210624,人民币元,0.0001
10003204.SH,SSE,华泰柏瑞沪深300ETF期权2106认沽6.75,10000.0,OP510300.SH,ETF期权,P,欧式,6.75,202106,20210623,1.208,20210126,20210623,20210623,20210624,人民币元,0.0001
10003201.SH,SSE,华泰柏瑞沪深300ETF期权2103认购6.75,10000.0,OP510300.SH,ETF期权,C,欧式,6.75,202103,20210324,0.0132,20210126,20210324,20210324,20210325,人民币元,0.0001
10003202.SH,SSE,华泰柏瑞沪深300ETF期权2103认沽6.75,10000.0,OP510300.SH,ETF期权,P,欧式,6.75,202103,20210324,1.1701,20210126,20210324,20210324,20210325,人民币元,0.0001
10003199.SH,SSE,华泰柏瑞沪深300ETF期权2102认购6.75,10000.0,OP510300.SH,ETF期权,C,欧式,6.75,202102,20210224,0.0047,20210126,20210224,20210224,20210225,人民币元,0.0001
10003200.SH,SSE,华泰柏瑞沪深300ETF期权2102认沽6.75,10000.0,OP510300.SH,ETF期权,P,欧式,6.75,202102,20210224,1.1528,20210126,20210224,20210224,20210225,人民币元,0.0001
10003197.SH,SSE,华泰柏瑞沪深300ETF期权2101认购6.75,10000.0,OP510300.SH,ETF期权,C,欧式,6.75,202101,20210127,0.0001,20210126,20210127,20210127,20210128,人民币元,0.0001
10003198.SH,SSE,华泰柏瑞沪深300ETF期权2101认沽6.75,10000.0,OP510300.SH,ETF期权,P,欧式,6.75,202101,20210127,1.139,20210126,20210127,20210127,20210128,人民币元,0.0001
10003179.SH,SSE,华泰柏瑞沪深300ETF期权2106认购4.80,10000.0,OP510300.SH,ETF期权,C,欧式,4.8,202106,20210623,0.7308,20210118,20210623,20210623,20210624,人民币元,0.0001
10003180.SH,SSE,华泰柏瑞沪深300ETF期权2106认购4.90,10000.0,OP510300.SH,ETF期权,C,欧式,4.9,202106,20210623,0.6529,20210118,20210623,20210623,20210624,人民币元,0.0001
10003181.SH,SSE,华泰柏瑞沪深300ETF期权2106认购5.00,10000.0,OP510300.SH,ETF期权,C,欧式,5.0,202106,20210623,0.5835,20210118,20210623,20210623,20210624,人民币元,0.0001
10003182.SH,SSE,华泰柏瑞沪深300ETF期权2106认购5.25,10000.0,OP510300.SH,ETF期权,C,欧式,5.25,202106,20210623,0.4221,20210118,20210623,20210623,20210624,人民币元,0.0001
10003183.SH,SSE,华泰柏瑞沪深300ETF期权2106认购5.50,10000.0,OP510300.SH,ETF期权,C,欧式,5.5,202106,20210623,0.2948,20210118,20210623,20210623,20210624,人民币元,0.0001
10003184.SH,SSE,华泰柏瑞沪深300ETF期权2106认购5.75,10000.0,OP510300.SH,ETF期权,C,欧式,5.75,202106,20210623,0.2019,20210118,20210623,20210623,20210624,人民币元,0.0001
10003185.SH,SSE,华泰柏瑞沪深300ETF期权2106认购6.00,10000.0,OP510300.SH,ETF期权,C,欧式,6.0,202106,20210623,0.1369,20210118,20210623,20210623,20210624,人民币元,0.0001
10003186.SH,SSE,华泰柏瑞沪深300ETF期权2106认购6.25,10000.0,OP510300.SH,ETF期权,C,欧式,6.25,202106,20210623,0.0934,20210118,20210623,20210623,20210624,人民币元,0.0001
10003187.SH,SSE,华泰柏瑞沪深300ETF期权2106认购6.50,10000.0,OP510300.SH,ETF期权,C,欧式,6.5,202106,20210623,0.0638,20210118,20210623,20210623,20210624,人民币元,0.0001
10003188.SH,SSE,华泰柏瑞沪深300ETF期权2106认沽4.80,10000.0,OP510300.SH,ETF期权,P,欧式,4.8,202106,20210623,0.0807,20210118,20210623,20210623,20210624,人民币元,0.0001
10003189.SH,SSE,华泰柏瑞沪深300ETF期权2106认沽4.90,10000.0,OP510300.SH,ETF期权,P,欧式,4.9,202106,20210623,0.1011,20210118,20210623,20210623,20210624,人民币元,0.0001
10003190.SH,SSE,华泰柏瑞沪深300ETF期权2106认沽5.00,10000.0,OP510300.SH,ETF期权,P,欧式,5.0,202106,20210623,0.126,20210118,20210623,20210623,20210624,人民币元,0.0001
10003191.SH,SSE,华泰柏瑞沪深300ETF期权2106认沽5.25,10000.0,OP510300.SH,ETF期权,P,欧式,5.25,202106,20210623,0.2125,20210118,20210623,20210623,20210624,人民币元,0.0001
10003192.SH,SSE,华泰柏瑞沪深300ETF期权2106认沽5.50,10000.0,OP510300.SH,ETF期权,P,欧式,5.5,202106,20210623,0.3338,20210118,20210623,20210623,20210624,人民币元,0.0001
10003193.SH,SSE,华泰柏瑞沪深300ETF期权2106认沽5.75,10000.0,OP510300.SH,ETF期权,P,欧式,5.75,202106,20210623,0.4899,20210118,20210623,20210623,20210624,人民币元,0.0001
10003194.SH,SSE,华泰柏瑞沪深300ETF期权2106认沽6.00,10000.0,OP510300.SH,ETF期权,P,欧式,6.0,202106,20210623,0.6756,20210118,20210623,20210623,20210624,人民币元,0.0001
10003195.SH,SSE,华泰柏瑞沪深300ETF期权2106认沽6.25,10000.0,OP510300.SH,ETF期权,P,欧式,6.25,202106,20210623,0.8789,20210118,20210623,20210623,20210624,人民币元,0.0001
10003196.SH,SSE,华泰柏瑞沪深300ETF期权2106认沽6.50,10000.0,OP510300.SH,ETF期权,P,欧式,6.5,202106,20210623,1.0956,20210118,20210623,20210623,20210624,人民币元,0.0001
10003161.SH,SSE,华泰柏瑞沪深300ETF期权2103认购4.80,10000.0,OP510300.SH,ETF期权,C,欧式,4.8,202103,20210324,0.6804,20210118,20210324,20210324,20210325,人民币元,0.0001
10003162.SH,SSE,华泰柏瑞沪深300ETF期权2103认购4.90,10000.0,OP510300.SH,ETF期权,C,欧式,4.9,202103,20210324,0.5867,20210118,20210324,20210324,20210325,人民币元,0.0001
10003163.SH,SSE,华泰柏瑞沪深300ETF期权2103认购5.00,10000.0,OP510300.SH,ETF期权,C,欧式,5.0,202103,20210324,0.502,20210118,20210324,20210324,20210325,人民币元,0.0001
10003164.SH,SSE,华泰柏瑞沪深300ETF期权2103认购5.25,10000.0,OP510300.SH,ETF期权,C,欧式,5.25,202103,20210324,0.3193,20210118,20210324,20210324,20210325,人民币元,0.0001
10003165.SH,SSE,华泰柏瑞沪深300ETF期权2103认购5.50,10000.0,OP510300.SH,ETF期权,C,欧式,5.5,202103,20210324,0.1844,20210118,20210324,20210324,20210325,人民币元,0.0001
10003166.SH,SSE,华泰柏瑞沪深300ETF期权2103认购5.75,10000.0,OP510300.SH,ETF期权,C,欧式,5.75,202103,20210324,0.1036,20210118,20210324,20210324,20210325,人民币元,0.0001
