option_code,underlying_etf,option_type,strike,expiry
10011234.SH,510050,P,2.75,2026-09-23
10011243.SH,510050,C,2.65,2026-03-25
10011244.SH,510050,C,2.7,2026-03-25
10011245.SH,510050,P,2.65,2026-03-25
10011246.SH,510050,P,2.7,2026-03-25
10011247.SH,510050,C,2.65,2026-04-22
10011248.SH,510050,C,2.7,2026-04-22
10011249.SH,510050,P,2.65,2026-04-22
10011250.SH,510050,P,2.7,2026-04-22
10011251.SH,510050,C,2.65,2026-06-24
10011252.SH,510050,C,2.7,2026-06-24
10011253.SH,510050,P,2.65,2026-06-24
10011254.SH,510050,P,2.7,2026-06-24
10011255.SH,510050,C,2.65,2026-09-23
10011256.SH,510050,C,2.7,2026-09-23
10011257.SH,510050,P,2.65,2026-09-23
10011258.SH,510050,P,2.7,2026-09-23
10011291.SH,510050,C,2.75,2026-05-27
10011292.SH,510050,C,2.8,2026-05-27
10011293.SH,510050,C,2.85,2026-05-27
10011294.SH,510050,C,2.9,2026-05-27
10011295.SH,510050,C,2.95,2026-05-27
10011296.SH,510050,C,3.0,2026-05-27
10011297.SH,510050,C,3.1,2026-05-27
10011298.SH,510050,C,3.2,2026-05-27
10011299.SH,510050,C,3.3,2026-05-27
10011300.SH,510050,P,2.75,2026-05-27
10011301.SH,510050,P,2.8,2026-05-27
10011302.SH,510050,P,2.85,2026-05-27
10011303.SH,510050,P,2.9,2026-05-27
10011304.SH,510050,P,2.95,2026-05-27
10011305.SH,510050,P,3.0,2026-05-27
10011306.SH,510050,P,3.1,2026-05-27
10011307.SH,510050,P,3.2,2026-05-27
10011308.SH,510050,P,3.3,2026-05-27
10011381.SH,510050,C,2.7,2026-05-27
10011382.SH,510050,P,2.7,2026-05-27
10011399.SH,510050,C,3.4,2026-05-27
10011400.SH,510050,P,3.4,2026-05-27
10011425.SH,510050,C,2.8,2026-12-23
10011426.SH,510050,C,2.85,2026-12-23
10011427.SH,510050,C,2.9,2026-12-23
10011428.SH,510050,C,2.95,2026-12-23
10011429.SH,510050,C,3.0,2026-12-23
10011430.SH,510050,C,3.1,2026-12-23
10011431.SH,510050,C,3.2,2026-12-23
10011432.SH,510050,C,3.3,2026-12-23
10011433.SH,510050,C,3.4,2026-12-23
10011434.SH,510050,P,2.8,2026-12-23
10011435.SH,510050,P,2.85,2026-12-23
10011436.SH,510050,P,2.9,2026-12-23
10011437.SH,510050,P,2.95,2026-12-23
10011438.SH,510050,P,3.0,2026-12-23
10011439.SH,510050,P,3.1,2026-12-23
10011440.SH,510050,P,3.2,2026-12-23
10011441.SH,510050,P,3.3,2026-12-23
10011442.SH,510050,P,3.4,2026-12-23
10011529.SH,510050,C,3.5,2026-05-27
10011530.SH,510050,P,3.5,2026-05-27
10011531.SH,510050,C,3.5,2026-12-23
10011532.SH,510050,P,3.5,2026-12-23
10011681.SH,510050,C,2.8,2026-07-22
10011682.SH,510050,C,2.85,2026-07-22
10011683.SH,510050,C,2.9,2026-07-22
10011684.SH,510050,C,2.95,2026-07-22
10011685.SH,510050,C,3.0,2026-07-22
10011686.SH,510050,C,3.1,2026-07-22
10011687.SH,510050,C,3.2,2026-07-22
10011688.SH,510050,C,3.3,2026-07-22
10011689.SH,510050,C,3.4,2026-07-22
10011690.SH,510050,P,2.8,2026-07-22
10011691.SH,510050,P,2.85,2026-07-22
10011692.SH,510050,P,2.9,2026-07-22
10011693.SH,510050,P,2.95,2026-07-22
10011694.SH,510050,P,3.0,2026-07-22
10011695.SH,510050,P,3.1,2026-07-22
10011696.SH,510050,P,3.2,2026-07-22
10011697.SH,510050,P,3.3,2026-07-22
10011698.SH,510050,P,3.4,2026-07-22
