surface_point_id,etf_code,strategy_name,moneyness_label,target_moneyness,avg_realized_moneyness,median_realized_moneyness,coverage,coverage_label,sample_start,sample_end,n_periods,selected_periods,option_sale_success_rate,assignment_frequency,avg_selected_delta,cumulative_return,annualized_return_cagr,annualized_volatility,sharpe_daily_mean,max_drawdown,calmar_ratio,premium_contribution_annualized,upside_cost_annualized,option_leg_annualized_pnl_contribution,total_net_option_contribution,source_note
mny_0205,510500,510500_DTE30_OTM7_Q50_MonthlyHold,OTM7,0.07,0.07003661743629727,0.06864650525234195,0.5,Q50,2022-09-19,2026-05-27,44,44,1.0,0.13636363636363635,,0.5017547937136559,0.11759288717238814,0.23014788432294328,0.5109448975311105,0.26138902455362445,0.44987691190631357,0.023370283353285216,0.02665062534057539,-0.00329202712896682,-0.012070766139545008,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0206,510500,510500_DTE30_OTM7_Q60_MonthlyHold,OTM7,0.07,0.07003661743629727,0.06864650525234195,0.6,Q60,2022-09-19,2026-05-27,44,44,1.0,0.13636363636363635,,0.5001864802887994,0.11727366437505671,0.22837728904710392,0.5135084353806671,0.2616016995937862,0.44829091155431583,0.02804434002394226,0.03198075040869047,-0.0039504325547601825,-0.014484919367454002,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0207,510500,510500_DTE30_OTM7_Q70_MonthlyHold,OTM7,0.07,0.07003661743629727,0.06864650525234195,0.7,Q70,2022-09-19,2026-05-27,44,44,1.0,0.13636363636363635,,0.49849673457558996,0.11692945312589487,0.22670928019353734,0.515768269503897,0.2618271594284225,0.4465902367850448,0.0327183966945993,0.037310875476805554,-0.004608837980553549,-0.016899072595363013,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0208,510500,510500_DTE30_OTM7_Q80_MonthlyHold,OTM7,0.07,0.07003661743629727,0.06864650525234195,0.8,Q80,2022-09-19,2026-05-27,44,44,1.0,0.13636363636363635,,0.496685179309712,0.11656011515464249,0.22514613782703224,0.517708703687333,0.2620654809349259,0.44477477437627816,0.03739245336525635,0.04264100054492063,-0.005267243406346913,-0.019313225823272016,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0209,510500,510500_DTE30_OTM7_Q90_MonthlyHold,OTM7,0.07,0.07003661743629727,0.06864650525234195,0.9,Q90,2022-09-19,2026-05-27,44,44,1.0,0.13636363636363635,,0.4947514544246663,0.11616551078500104,0.22369006037411676,0.5193145846119257,0.26231674129926785,0.4428444414551183,0.042066510035913385,0.04797112561303571,-0.005925648832140277,-0.021727379051181016,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0210,510500,510500_DTE30_OTM7_Q100_MonthlyHold,OTM7,0.07,0.07003661743629727,0.06864650525234195,1.0,Q100,2022-09-19,2026-05-27,44,44,1.0,0.13636363636363635,,0.49269521730558097,0.11574549890946528,0.22234315127998155,0.5205714601198347,0.2625810180169741,0.4407991856516571,0.04674056670657043,0.05330125068115078,-0.00658405425793364,-0.024141532279090015,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0211,159915,159915_DTE30_ATM_Q10_MonthlyHold,ATM,0.0,-0.0032199920175277823,-0.0018766966052568002,0.1,Q10,2022-09-19,2026-05-27,44,44,1.0,0.4772727272727273,,0.8351865573804216,0.1805716355209126,0.32758232943079524,0.5512252014163054,0.37156360687013557,0.48597772274296985,0.03516620192658698,0.03704297319581265,-0.0018943543701889652,-0.006945966024026206,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0212,159915,159915_DTE30_ATM_Q20_MonthlyHold,ATM,0.0,-0.0032199920175277823,-0.0018766966052568002,0.2,Q20,2022-09-19,2026-05-27,44,44,1.0,0.4772727272727273,,0.8426515673018169,0.18188266768384498,0.31702741024799763,0.5737127510254257,0.3541864089356612,0.5135224364774662,0.07033240385317396,0.0740859463916253,-0.0037887087403779304,-0.013891932048052412,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0213,159915,159915_DTE30_ATM_Q30_MonthlyHold,ATM,0.0,-0.0032199920175277823,-0.0018766966052568002,0.3,Q30,2022-09-19,2026-05-27,44,44,1.0,0.4772727272727273,,0.8485643475503015,0.1829183554253142,0.30702779811117226,0.5957713163128017,0.33637076277750066,0.543799805651686,0.10549860577976095,0.11112891958743795,-0.00568306311056689,-0.020837898072078597,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0214,159915,159915_DTE30_ATM_Q40_MonthlyHold,ATM,0.0,-0.0032199920175277823,-0.0018766966052568002,0.4,Q40,2022-09-19,2026-05-27,44,44,1.0,0.4772727272727273,,0.8528927044988375,0.18367498928956882,0.2976394672227352,0.6171056244772729,0.31810665794966997,0.5774006444047123,0.14066480770634793,0.1481718927832506,-0.007577417480755861,-0.027783864096104824,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0215,159915,159915_DTE30_ATM_Q50_MonthlyHold,ATM,0.0,-0.0032199920175277823,-0.0018766966052568002,0.5,Q50,2022-09-19,2026-05-27,44,44,1.0,0.4772727272727273,,0.8556075118341342,0.18414890572987885,0.28892201327602046,0.6373654386588846,0.2993838792676692,0.6150929241091082,0.17583100963293488,0.18521486597906325,-0.009471771850944822,-0.03472983012013101,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0216,159915,159915_DTE30_ATM_Q60_MonthlyHold,ATM,0.0,-0.0032199920175277823,-0.0018766966052568002,0.6,Q60,2022-09-19,2026-05-27,44,44,1.0,0.4772727272727273,,0.8566828712108316,0.18433648895871602,0.28093789479794395,0.6561467583121687,0.28019200310389836,0.6578934691807102,0.2109972115595219,0.2222578391748759,-0.01136612622113378,-0.041675796144157194,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0217,159915,159915_DTE30_ATM_Q70_MonthlyHold,ATM,0.0,-0.0032199920175277823,-0.0018766966052568002,0.7,Q70,2022-09-19,2026-05-27,44,44,1.0,0.4772727272727273,,0.856096266441496,0.1842341727539858,0.27375128380106034,0.6729983881568639,0.26052039362469714,0.7071775464127064,0.24616341348610882,0.2593008123706885,-0.013260480591322746,-0.048621762168183404,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0218,159915,159915_DTE30_ATM_Q80_MonthlyHold,ATM,0.0,-0.0032199920175277823,-0.0018766966052568002,0.8,Q80,2022-09-19,2026-05-27,44,44,1.0,0.4772727272727273,,0.853828710400858,0.18383844221541135,0.2674264828007,0.6874354412850623,0.2403581989682293,0.7648519709523669,0.28132961541269585,0.2963437855665012,-0.015154834961511722,-0.05556772819220965,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0219,159915,159915_DTE30_ATM_Q90_MonthlyHold,ATM,0.0,-0.0032199920175277823,-0.0018766966052568002,0.9,Q90,2022-09-19,2026-05-27,44,44,1.0,0.4772727272727273,,0.8498648838231571,0.18314583546460161,0.2620259065336363,0.6989607931805445,0.21969434736241766,0.8336392704837144,0.31649581733928284,0.33338675876231383,-0.01704918933170067,-0.06251369421623579,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0220,159915,159915_DTE30_ATM_Q100_MonthlyHold,ATM,0.0,-0.0032199920175277823,-0.0018766966052568002,1.0,Q100,2022-09-19,2026-05-27,44,44,1.0,0.4772727272727273,,0.8441932651758333,0.1821529452817361,0.25760768885573093,0.7070943654315688,0.1985175431821219,0.9175659861689264,0.35166201926586976,0.3704297319581265,-0.018943543701889644,-0.06945966024026203,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0221,159915,159915_DTE30_OTM1_Q10_MonthlyHold,OTM1,0.01,0.007592780856029644,0.010538724416853884,0.1,Q10,2022-09-19,2026-05-27,44,44,1.0,0.4090909090909091,,0.8302175163087884,0.17969680490664586,0.3281529671230251,0.5476007317016799,0.3755593787384245,0.4784777456770795,0.029411132851504585,0.03186023407969016,-0.0024638067946113223,-0.009033958246908181,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0222,159915,159915_DTE30_OTM1_Q20_MonthlyHold,OTM1,0.01,0.007592780856029644,0.010538724416853884,0.2,Q20,2022-09-19,2026-05-27,44,44,1.0,0.4090909090909091,,0.8328195598404873,0.18015512580843773,0.3181387587093492,0.5662784583032431,0.3623572589612024,0.49717542936742143,0.05882226570300917,0.06372046815938032,-0.004927613589222645,-0.018067916493816363,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0223,159915,159915_DTE30_OTM1_Q30_MonthlyHold,OTM1,0.01,0.007592780856029644,0.010538724416853884,0.3,Q30,2022-09-19,2026-05-27,44,44,1.0,0.4090909090909091,,0.8339887166872499,0.18036090579808817,0.3086440989516849,0.5843653139998048,0.3489014805385515,0.5169393535381096,0.08823339855451376,0.09558070223907048,-0.007391420383833963,-0.027101874740724532,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0224,159915,159915_DTE30_OTM1_Q40_MonthlyHold,OTM1,0.01,0.007592780856029644,0.010538724416853884,0.4,Q40,2022-09-19,2026-05-27,44,44,1.0,0.4090909090909091,,0.8337056964703031,0.18031110095622727,0.29971836764763155,0.6016017715945016,0.3351876504160052,0.5379407646207762,0.11764453140601834,0.12744093631876063,-0.00985522717844529,-0.036135832987632725,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0225,159915,159915_DTE30_OTM1_Q50_MonthlyHold,OTM1,0.01,0.007592780856029644,0.010538724416853884,0.5,Q50,2022-09-19,2026-05-27,44,44,1.0,0.4090909090909091,,0.8319538532434496,0.18000269377272837,0.2914138467130821,0.6176875114309649,0.32121130763528327,0.5603871641315659,0.14705566425752292,0.1593011703984508,-0.012319033973056615,-0.04516979123454092,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0226,159915,159915_DTE30_OTM1_Q60_MonthlyHold,OTM1,0.01,0.007592780856029644,0.010538724416853884,0.6,Q60,2022-09-19,2026-05-27,44,44,1.0,0.4090909090909091,,0.8287192891592039,0.17943269410930007,0.28378507760268534,0.6322837536951668,0.3069679224089461,0.5845323925092663,0.17646679710902752,0.19116140447814095,-0.014782840767667926,-0.054203749481449064,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0227,159915,159915_DTE30_OTM1_Q70_MonthlyHold,OTM1,0.01,0.007592780856029644,0.010538724416853884,0.7,Q70,2022-09-19,2026-05-27,44,44,1.0,0.4090909090909091,,0.8239909528184854,0.17859814011088582,0.27688792055071687,0.6450196157191063,0.2924528951841068,0.610690278851415,0.20587792996053209,0.22302163855783108,-0.017246647562279248,-0.06323770772835724,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0228,159915,159915_DTE30_OTM1_Q80_MonthlyHold,OTM1,0.01,0.007592780856029644,0.010538724416853884,0.8,Q80,2022-09-19,2026-05-27,44,44,1.0,0.4090909090909091,,0.8177607317985434,0.17749609906032493,0.27077828732549725,0.6555034408905924,0.27766155569508477,0.6392534199269669,0.23528906281203668,0.25488187263752127,-0.01971045435689058,-0.07227166597526545,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0229,159915,159915_DTE30_OTM1_Q90_MonthlyHold,OTM1,0.01,0.007592780856029644,0.010538724416853884,0.9,Q90,2022-09-19,2026-05-27,44,44,1.0,0.4090909090909091,,0.8100235388565524,0.17612366817019454,0.2655105483592893,0.6633396272145984,0.26258916200489313,0.6707194875274883,0.26470019566354125,0.2867421067172114,-0.02217426115150189,-0.0813056242221736,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0230,159915,159915_DTE30_OTM1_Q100_MonthlyHold,OTM1,0.01,0.007592780856029644,0.010538724416853884,1.0,Q100,2022-09-19,2026-05-27,44,44,1.0,0.4090909090909091,,0.8007773913110339,0.17447797530509823,0.26113565776481573,0.6681507106250375,0.2472308995354514,0.7057288374266468,0.29411132851504584,0.3186023407969016,-0.02463806794611323,-0.09033958246908184,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0231,159915,159915_DTE30_OTM2_Q10_MonthlyHold,OTM2,0.02,0.016065908228303536,0.017411053166004553,0.1,Q10,2022-09-19,2026-05-27,44,44,1.0,0.38636363636363635,,0.8250128542970598,0.17877863932762073,0.3298161366910314,0.5420554649668304,0.37805800258788713,0.47288680071270295,0.025549391893472446,0.028333266151293307,-0.002796648953767598,-0.010254379497147859,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0232,159915,159915_DTE30_OTM2_Q20_MonthlyHold,OTM2,0.02,0.016065908228303536,0.017411053166004553,0.2,Q20,2022-09-19,2026-05-27,44,44,1.0,0.38636363636363635,,0.8225788195830426,0.1783485930073987,0.3214658994734216,0.5547978597404679,0.36744065554808003,0.48538067389786044,0.05109878378694489,0.056666532302586614,-0.005593297907535196,-0.020508758994295717,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0233,159915,159915_DTE30_OTM2_Q30_MonthlyHold,OTM2,0.02,0.016065908228303536,0.017411053166004553,0.3,Q30,2022-09-19,2026-05-27,44,44,1.0,0.38636363636363635,,0.8188935007116518,0.17769667432913394,0.31362780718653294,0.5665845637961792,0.3566578183882829,0.498227334906425,0.07664817568041733,0.08499979845387994,-0.008389946861302783,-0.03076313849144354,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0234,159915,159915_DTE30_OTM2_Q40_MonthlyHold,OTM2,0.02,0.016065908228303536,0.017411053166004553,0.4,Q40,2022-09-19,2026-05-27,44,44,1.0,0.38636363636363635,,0.8139501006109484,0.17682069712094917,0.30634117380941195,0.5772018658874661,0.345707155459117,0.5114753754116605,0.10219756757388979,0.11333306460517323,-0.011186595815070392,-0.041017517988591434,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0235,159915,159915_DTE30_OTM2_Q50_MonthlyHold,OTM2,0.02,0.016065908228303536,0.017411053166004553,0.5,Q50,2022-09-19,2026-05-27,44,44,1.0,0.38636363636363635,,0.8077438874577267,0.17571848852577276,0.29964623227256115,0.5864198164385311,0.3345863015617313,0.5251813589067472,0.12774695946736225,0.14166633075646654,-0.013983244768837982,-0.051271897485739265,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0236,159915,159915_DTE30_OTM2_Q60_MonthlyHold,OTM2,0.02,0.016065908228303536,0.017411053166004553,0.6,Q60,2022-09-19,2026-05-27,44,44,1.0,0.38636363636363635,,0.800272245722347,0.1743878893110986,0.29358346457740636,0.5939976543369643,0.3232928616168289,0.5394115058370373,0.15329635136083467,0.16999959690775987,-0.016779893722605566,-0.06152627698288708,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0237,159915,159915_DTE30_OTM2_Q70_MonthlyHold,OTM2,0.02,0.016065908228303536,0.017411053166004553,0.7,Q70,2022-09-19,2026-05-27,44,44,1.0,0.38636363636363635,,0.7915347232604739,0.17282675411976922,0.28819277098033336,0.599691496535016,0.3118244103304657,0.5542438256729505,0.1788457432543071,0.19833286305905312,-0.01957654267637318,-0.07178065648003498,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0238,159915,159915_DTE30_OTM2_Q80_MonthlyHold,OTM2,0.02,0.016065908228303536,0.017411053166004553,0.8,Q80,2022-09-19,2026-05-27,44,44,1.0,0.38636363636363635,,0.7815330742046764,0.17103295165646903,0.28351249043259213,0.6032642561726351,0.3001784918565866,0.5697708406709625,0.20439513514777957,0.22666612921034646,-0.022373191630140784,-0.08203503597718287,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0239,159915,159915_DTE30_OTM2_Q90_MonthlyHold,OTM2,0.02,0.016065908228303536,0.017411053166004553,0.9,Q90,2022-09-19,2026-05-27,44,44,1.0,0.38636363636363635,,0.7702712974130519,0.16900436480403558,0.27957830321964655,0.6044974265090228,0.28835261945627855,0.5861031022458281,0.229944527041252,0.25499939536163974,-0.02516984058390835,-0.09228941547433062,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0240,159915,159915_DTE30_OTM2_Q100_MonthlyHold,OTM2,0.02,0.016065908228303536,0.017411053166004553,1.0,Q100,2022-09-19,2026-05-27,44,44,1.0,0.38636363636363635,,0.7577556702371646,0.16673889066304848,0.2764220675795996,0.6032039776094711,0.2763442751537152,0.6033737828304957,0.2554939189347245,0.28333266151293307,-0.027966489537675963,-0.10254379497147853,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0241,159915,159915_DTE30_OTM3_Q10_MonthlyHold,OTM3,0.03,0.028460337907576298,0.03126746671698011,0.1,Q10,2022-09-19,2026-05-27,44,44,1.0,0.3409090909090909,,0.8309415453397948,0.17982438204843088,0.3309393322977712,0.5433756719090411,0.3806899931280685,0.4723643523457048,0.020811265278665766,0.022357883008708883,-0.0015570233626824473,-0.005709085663168974,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0242,159915,159915_DTE30_OTM3_Q20_MonthlyHold,OTM3,0.03,0.028460337907576298,0.03126746671698011,0.2,Q20,2022-09-19,2026-05-27,44,44,1.0,0.3409090909090909,,0.8347061861185081,0.1804871383739286,0.3236201410421964,0.5577129340364361,0.37277676112762437,0.4841695008775957,0.04162253055733153,0.044715766017417766,-0.0031140467253648945,-0.011418171326337948,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0243,159915,159915_DTE30_OTM3_Q30_MonthlyHold,OTM3,0.03,0.028460337907576298,0.03126746671698011,0.3,Q30,2022-09-19,2026-05-27,44,44,1.0,0.3409090909090909,,0.8374831615701823,0.1809753855131151,0.31670955465960543,0.5714238261855556,0.36477151327916113,0.496133549153039,0.0624337958359973,0.06707364902612664,-0.004671070088047342,-0.01712725698950692,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0244,159915,159915_DTE30_OTM3_Q40_MonthlyHold,OTM3,0.03,0.028460337907576298,0.03126746671698011,0.4,Q40,2022-09-19,2026-05-27,44,44,1.0,0.3409090909090909,,0.839258362095493,0.1812872199851463,0.31023487978503994,0.584354731843045,0.35667328394856745,0.508272495147935,0.08324506111466307,0.08943153203483553,-0.006228093450729789,-0.022836342652675895,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0245,159915,159915_DTE30_OTM3_Q50_MonthlyHold,OTM3,0.03,0.028460337907576298,0.03126746671698011,0.5,Q50,2022-09-19,2026-05-27,44,44,1.0,0.3409090909090909,,0.8400187881196337,0.18142073069815523,0.30422394967495386,0.5963394101351752,0.3484810984481459,0.5206042207340857,0.10405632639332885,0.11178941504354442,-0.00778511681341224,-0.02854542831584488,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0246,159915,159915_DTE30_OTM3_Q60_MonthlyHold,OTM3,0.03,0.028460337907576298,0.03126746671698011,0.6,Q60,2022-09-19,2026-05-27,44,44,1.0,0.3409090909090909,,0.8397525957050755,0.18137399890660877,0.29870476188781736,0.6072015650514679,0.34019397296171194,0.5331487719420062,0.1248675916719946,0.13414729805225328,-0.009342140176094684,-0.03425451397901384,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0247,159915,159915_DTE30_OTM3_Q70_MonthlyHold,OTM3,0.03,0.028460337907576298,0.03126746671698011,0.7,Q70,2022-09-19,2026-05-27,44,44,1.0,0.3409090909090909,,0.8384491412282491,0.18114509812996515,0.29370503960797895,0.6167585628484533,0.33181091446916067,0.5459286908020057,0.14567885695066035,0.15650518106096215,-0.010899163538777136,-0.03996359964218283,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0248,159915,159915_DTE30_OTM3_Q80_MonthlyHold,OTM3,0.03,0.028460337907576298,0.03126746671698011,0.8,Q80,2022-09-19,2026-05-27,44,44,1.0,0.3409090909090909,,0.8360990250003928,0.1807320940302406,0.28925172100754976,0.6248263394966052,0.32333092067048597,0.5589694102112457,0.16649012222932613,0.17886306406967106,-0.012456186901459578,-0.04567268530535179,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0249,159915,159915_DTE30_OTM3_Q90_MonthlyHold,OTM3,0.03,0.028460337907576298,0.03126746671698011,0.9,Q90,2022-09-19,2026-05-27,44,44,1.0,0.3409090909090909,,0.8326941337110954,0.18013304424585552,0.28537038777450685,0.6312254247914206,0.3147529799092601,0.5722997262735556,0.1873013875079919,0.20122094707837995,-0.014013210264142015,-0.05138177096852073,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0250,159915,159915_DTE30_OTM3_Q100_MonthlyHold,OTM3,0.03,0.028460337907576298,0.03126746671698011,1.0,Q100,2022-09-19,2026-05-27,44,44,1.0,0.3409090909090909,,0.8282276815714444,0.1793459981788641,0.28208465153097834,0.6357878644069667,0.3060760710955609,0.5859523664718956,0.2081126527866577,0.22357883008708884,-0.01557023362682448,-0.05709085663168976,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0251,159915,159915_DTE30_OTM4_Q10_MonthlyHold,OTM4,0.04,0.03598426427559179,0.03805163073738549,0.1,Q10,2022-09-19,2026-05-27,44,44,1.0,0.3181818181818182,,0.8281318220589111,0.1793290911986205,0.3315643751767561,0.5408575366488654,0.3823026186129461,0.46907628268217094,0.018363421334153106,0.02015536105193782,-0.0018011214284517894,-0.0066041119043232285,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0252,159915,159915_DTE30_OTM4_Q20_MonthlyHold,OTM4,0.04,0.03598426427559179,0.03805163073738549,0.2,Q20,2022-09-19,2026-05-27,44,44,1.0,0.3181818181818182,,0.8291734452008215,0.17951277034175317,0.3248402881698492,0.552618554038135,0.37603574629893033,0.47738219599752935,0.03672684266830621,0.04031072210387564,-0.0036022428569035788,-0.013208223808646457,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0253,159915,159915_DTE30_OTM4_Q30_MonthlyHold,OTM4,0.04,0.03598426427559179,0.03805163073738549,0.3,Q30,2022-09-19,2026-05-27,44,44,1.0,0.3181818181818182,,0.8293201497028866,0.1795386340114915,0.3184906807569261,0.5637170719871594,0.3697110717694043,0.48561876481609156,0.05509026400245932,0.06046608315581345,-0.005403364285355366,-0.019812335712969677,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0254,159915,159915_DTE30_OTM4_Q40_MonthlyHold,OTM4,0.04,0.03598426427559179,0.03805163073738549,0.4,Q40,2022-09-19,2026-05-27,44,44,1.0,0.3181818181818182,,0.8285637063774793,0.17940525862245638,0.3125383778331414,0.5740263319541435,0.36332811425314737,0.49378303407992397,0.07345368533661242,0.08062144420775127,-0.0072044857138071575,-0.026416447617292914,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0255,159915,159915_DTE30_OTM4_Q50_MonthlyHold,OTM4,0.04,0.03598426427559179,0.03805163073738549,0.5,Q50,2022-09-19,2026-05-27,44,44,1.0,0.3181818181818182,,0.8268968178256051,0.17911121280532294,0.3070064893238484,0.5834118138668593,0.35688638940839235,0.5018717948371024,0.09181710667076552,0.1007768052596891,-0.009005607142258952,-0.03302055952161616,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0256,159915,159915_DTE30_OTM4_Q60_MonthlyHold,OTM4,0.04,0.03598426427559179,0.03805163073738549,0.6,Q60,2022-09-19,2026-05-27,44,44,1.0,0.3181818181818182,,0.8243131464697742,0.17865505734411347,0.3019181252163551,0.5917334615670686,0.3503854092994365,0.50988155500344,0.11018052800491863,0.1209321663116269,-0.010806728570710732,-0.03962467142593935,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0257,159915,159915_DTE30_OTM4_Q70_MonthlyHold,OTM4,0.04,0.03598426427559179,0.03805163073738549,0.7,Q70,2022-09-19,2026-05-27,44,44,1.0,0.3181818181818182,,0.820807341722031,0.1780353450780272,0.29729605977911083,0.5988486534611538,0.34382468237312214,0.5178085059199484,0.12854394933907173,0.14108752736356472,-0.012607849999162526,-0.0462287833302626,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0258,159915,159915_DTE30_OTM4_Q80_MonthlyHold,OTM4,0.04,0.03598426427559179,0.03805163073738549,0.8,Q80,2022-09-19,2026-05-27,44,44,1.0,0.3181818181818182,,0.8163750662154239,0.17725062076582088,0.29316234916003836,0.6046159108551117,0.33720371343518174,0.5256484839983605,0.14690737067322485,0.16124288841550255,-0.014408971427614315,-0.05283289523458583,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0259,159915,159915_DTE30_OTM4_Q90_MonthlyHold,OTM4,0.04,0.03598426427559179,0.03805163073738549,0.9,Q90,2022-09-19,2026-05-27,44,44,1.0,0.3181818181818182,,0.8110130210266846,0.1762994209105473,0.28953791072794155,0.6088992645809463,0.33052200362644946,0.5333969266076397,0.16527079200737796,0.18139824946744038,-0.01621009285606611,-0.059437007138909065,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0260,159915,159915_DTE30_OTM4_Q100_MonthlyHold,OTM4,0.04,0.03598426427559179,0.03805163073738549,1.0,Q100,2022-09-19,2026-05-27,44,44,1.0,0.3181818181818182,,0.804718969817434,0.175180273542199,0.28644207706130087,0.6115731157217835,0.32377905039893606,0.5410488211833197,0.18363421334153104,0.2015536105193782,-0.018011214284517903,-0.06604111904323232,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
mny_0261,159915,159915_DTE30_OTM5_Q10_MonthlyHold,OTM5,0.05,0.04739114802166969,0.050103322455908095,0.1,Q10,2022-09-19,2026-05-27,44,44,1.0,0.2727272727272727,,0.8262976269887583,0.17900546551032215,0.33231076761607875,0.5386688694876375,0.3840601273527453,0.4660870857492377,0.015470979715836776,0.017305719589119875,-0.0018424753631410187,-0.006755742998183735,ver3.0 Step A refined monthly DTE30 moneyness-target backtest from raw option chain; diagnostic layer only.
